,Date,MinTemp,MaxTemp,Rainfall
1837,2013-01-11,17.553333333333338,33.53043478260869,0.22045454545454543
1838,2013-01-12,18.434782608695652,30.978260869565226,0.11363636363636363
1839,2013-01-13,18.326086956521742,26.426086956521743,1.25
1840,2013-01-14,15.008695652173907,26.7695652173913,3.2977777777777773
1841,2013-01-15,15.634782608695646,30.05434782608695,1.0869565217391304
1842,2013-01-16,16.539130434782606,31.09565217391304,0.23043478260869565
1843,2013-01-17,17.80652173913043,33.42391304347826,0.608695652173913
1844,2013-01-18,19.676086956521736,33.15434782608696,0.12444444444444444
1845,2013-01-19,17.391304347826086,27.065217391304337,2.1555555555555554
1846,2013-01-20,16.015217391304347,28.65434782608696,1.873913043478261
1847,2013-01-21,17.956521739130434,30.08913043478261,1.3199999999999998
1848,2013-01-22,17.289130434782614,30.39565217391304,0.8869565217391304
1849,2013-01-23,17.18478260869565,27.943478260869572,4.865217391304348
1850,2013-01-24,17.23695652173913,30.893478260869568,4.126086956521739
1851,2013-01-25,18.495652173913044,29.36739130434782,1.6177777777777778
1852,2013-01-26,17.719565217391306,28.854347826086965,1.4883720930232558
1853,2013-01-27,17.491304347826084,26.893478260869557,11.795348837209303
1854,2013-01-28,16.65434782608696,26.382608695652166,17.350000000000005
1855,2013-01-29,16.35869565217391,26.90434782608696,28.5304347826087
1856,2013-01-30,14.991111111111111,27.962222222222216,0.4260869565217392
1857,2013-01-31,16.600000000000005,28.302173913043475,0.7244444444444443
1858,2013-03-01,16.12291666666667,24.765306122448976,10.702127659574469
1859,2013-03-02,15.712244897959193,25.73061224489796,8.295833333333334
1860,2013-03-03,15.836734693877549,27.869387755102036,10.657142857142857
1861,2013-03-04,17.04081632653061,29.18775510204082,3.3795918367346944
1862,2013-03-05,17.379591836734694,29.754166666666674,0.8244897959183674
1863,2013-03-06,17.69583333333333,30.485714285714284,0.3625
1864,2013-03-07,18.56122448979592,30.77500000000001,0.5755102040816327
1865,2013-03-08,18.818367346938782,30.84693877551021,0.3163265306122449
1866,2013-03-09,18.76938775510204,30.763265306122456,0.5936170212765959
1867,2013-03-10,19.322448979591837,31.05208333333334,0.6645833333333333
1868,2013-03-11,19.268749999999994,30.78367346938776,2.1020408163265305
1869,2013-03-12,18.379591836734694,30.810204081632648,0.5959183673469388
1870,2013-03-13,17.738775510204082,27.846938775510203,0.9469387755102042
1871,2013-03-14,16.034693877551017,25.972916666666674,0.8122448979591836
1872,2013-03-15,15.843750000000005,26.857142857142872,2.710204081632653
1873,2013-03-16,16.70612244897959,26.965306122448983,1.673913043478261
1874,2013-03-17,14.920408163265304,24.069387755102042,2.3041666666666667
1875,2013-03-18,13.193877551020408,24.828571428571426,0.7142857142857143
1876,2013-03-19,13.293877551020408,26.29999999999999,0.29387755102040813
1877,2013-03-20,14.291836734693877,27.81224489795918,0.7142857142857143
1878,2013-03-21,16.155102040816324,25.651020408163262,1.2625000000000002
1879,2013-03-22,15.906122448979588,25.902040816326537,4.920833333333333
1880,2013-03-23,15.84285714285714,26.702040816326534,1.2562499999999999
1881,2013-03-24,15.732653061224488,27.687755102040818,1.1617021276595745
1882,2013-03-25,14.65510204081633,26.614285714285714,2.063265306122449
1883,2013-03-26,15.66938775510204,28.669387755102044,2.9510204081632656
1884,2013-03-27,17.12857142857143,29.822448979591826,0.7591836734693876
1885,2013-03-28,15.983673469387757,24.76458333333333,7.953191489361703
1886,2013-03-29,12.566666666666668,22.79591836734694,4.167391304347826
1887,2013-03-30,12.685714285714289,23.38979591836734,3.9391304347826086
1888,2013-03-31,13.828571428571427,23.289583333333336,1.7958333333333332
1889,2013-04-01,12.833333333333329,24.257142857142863,4.154166666666668
1890,2013-04-02,13.363265306122456,24.824489795918367,2.220408163265306
1891,2013-04-03,13.553061224489799,23.393877551020406,1.9591836734693877
1892,2013-04-04,13.081632653061224,24.761224489795918,6.1959183673469385
1893,2013-04-05,13.732653061224495,25.257142857142846,2.954166666666667
1894,2013-04-06,13.94897959183674,25.644897959183677,1.517021276595745
1895,2013-04-07,13.981632653061228,26.25102040816327,1.28936170212766
1896,2013-04-08,14.230612244897959,26.414285714285715,2.46530612244898
1897,2013-04-09,14.183673469387758,26.032653061224497,0.4897959183673469
1898,2013-04-10,13.165306122448985,26.524489795918367,2.314285714285715
1899,2013-04-11,13.851020408163269,25.853061224489796,1.3734693877551023
1900,2013-04-12,14.344897959183672,26.165306122448985,1.2666666666666666
1901,2013-04-13,14.812244897959182,25.561224489795922,2.3304347826086955
1902,2013-04-14,14.442857142857136,25.767346938775507,2.7957446808510635
1903,2013-04-15,14.06666666666667,24.200000000000003,1.5428571428571434
1904,2013-04-16,13.033333333333339,22.910416666666674,2.506382978723404
1905,2013-04-17,12.143749999999997,23.225000000000005,1.2625
1906,2013-04-18,12.508333333333335,23.41666666666666,0.8041666666666666
1907,2013-04-19,11.677083333333336,21.302083333333332,0.8304347826086957
1908,2013-04-20,10.304166666666667,21.1625,3.65
1909,2013-04-21,9.737499999999999,21.675510204081633,4.148936170212765
1910,2013-04-22,12.52857142857143,22.436734693877554,4.475510204081633
1911,2013-04-23,11.130612244897957,22.340816326530607,1.2612244897959184
1912,2013-04-24,10.459183673469388,22.67346938775509,0.1306122448979592
1913,2013-04-25,10.381632653061226,23.206122448979595,0.5750000000000001
1914,2013-04-26,11.789795918367348,24.510204081632644,0.24489795918367344
1915,2013-04-27,11.848979591836736,25.39791666666667,0.3666666666666667
1916,2013-04-28,13.020833333333334,24.491836734693877,0.65
1917,2013-04-29,11.275510204081632,22.868749999999995,0.873469387755102
1918,2013-04-30,11.993749999999999,23.163265306122447,0.5306122448979592
1919,2013-05-01,12.087755102040818,23.071428571428573,0.18367346938775514
1920,2013-05-02,10.065306122448982,21.169387755102044,2.9102040816326533
1921,2013-05-03,9.691836734693876,23.087755102040816,1.5083333333333335
1922,2013-05-04,11.173469387755102,22.3125,0.897872340425532
1923,2013-05-05,9.922448979591834,20.355102040816327,0.3152173913043478
1924,2013-05-06,9.073469387755098,20.89591836734694,0.05833333333333335
1925,2013-05-07,10.83265306122449,22.631249999999994,0.5755102040816327
1926,2013-05-08,11.944897959183672,23.657142857142855,4.041666666666666
1927,2013-05-09,11.877551020408161,24.044897959183665,3.504166666666667
1928,2013-05-10,11.704081632653061,23.814285714285713,1.9191489361702128
1929,2013-05-11,12.410204081632653,23.532653061224494,1.6266666666666667
1930,2013-05-12,11.97755102040816,21.536734693877555,2.2297872340425533
1931,2013-05-13,11.291836734693879,18.955102040816325,4.167346938775511
1932,2013-05-14,9.440816326530612,17.989795918367342,3.2448979591836746
1933,2013-05-15,8.802040816326532,18.67083333333333,2.6489795918367345
1934,2013-05-16,10.487234042553188,19.582978723404256,2.1291666666666664
1935,2013-05-17,9.897872340425534,18.882978723404253,2.4106382978723406
1936,2013-05-18,8.085106382978724,18.397916666666667,1.4377777777777778
1937,2013-05-19,7.133333333333334,19.14166666666667,0.4933333333333333
1938,2013-05-20,8.452083333333336,19.064583333333335,1.4375
1939,2013-05-21,8.61875,19.64166666666667,2.295833333333334
1940,2013-05-22,8.59375,17.024489795918367,1.429787234042553
1941,2013-05-23,8.763265306122449,18.271428571428572,7.11224489795918
1942,2013-05-24,8.018367346938778,18.57551020408163,6.702127659574466
1943,2013-05-25,8.087755102040816,19.358333333333338,4.804444444444444
1944,2013-05-26,7.831249999999996,19.28571428571429,0.6680851063829787
1945,2013-05-27,8.153061224489798,19.040816326530607,0.5875
1946,2013-05-28,8.587755102040818,19.300000000000004,3.261224489795918
1947,2013-05-29,8.802040816326528,20.064583333333335,0.3877551020408163
1948,2013-05-30,10.572916666666668,19.446938775510205,3.2857142857142856
1949,2013-05-31,11.027083333333337,19.942857142857143,4.612244897959183
1950,2013-06-01,11.846938775510207,18.275510204081627,9.136170212765958
1951,2013-06-02,11.291836734693879,17.377551020408163,6.838297872340424
1952,2013-06-03,8.706122448979594,17.753061224489795,4.889795918367346
1953,2013-06-04,8.377551020408163,18.248979591836733,0.4448979591836734
1954,2013-06-05,9.112244897959183,17.546938775510203,0.8979591836734695
1955,2013-06-06,10.920408163265307,18.52448979591837,0.6081632653061224
1956,2013-06-07,11.216326530612243,18.89183673469388,3.3729166666666655
1957,2013-06-08,8.263265306122449,18.167346938775513,0.3260869565217391
1958,2013-06-09,8.434042553191489,18.734693877551017,1.9914893617021276
1959,2013-06-10,8.668749999999998,18.663265306122454,1.4808510638297872
1960,2013-06-11,9.046938775510203,18.791836734693877,1.7750000000000001
1961,2013-06-12,9.512244897959185,16.753061224489787,3.3749999999999987
1962,2013-06-13,9.96530612244898,17.606122448979587,8.493877551020407
1963,2013-06-14,9.451020408163266,17.2265306122449,2.433333333333333
1964,2013-06-15,8.610204081632654,16.61632653061225,0.8177777777777777
1965,2013-06-16,6.002083333333334,16.579591836734693,1.688888888888889
1966,2013-06-17,6.03265306122449,16.128571428571426,1.3591836734693878
1967,2013-06-18,6.2142857142857135,16.740816326530613,1.9877551020408166
1968,2013-06-19,6.114285714285714,16.167346938775513,2.128571428571429
1969,2013-06-20,5.997959183673469,16.054166666666667,0.9061224489795918
1970,2013-06-21,5.677551020408163,15.965306122448983,0.3333333333333333
1971,2013-06-22,5.683673469387755,16.514285714285712,1.3276595744680852
1972,2013-06-23,6.159183673469389,16.257142857142856,5.070833333333332
1973,2013-06-24,6.740816326530613,16.39183673469388,8.506122448979589
1974,2013-06-25,7.118367346938776,16.932653061224492,4.804081632653061
1975,2013-06-26,6.038775510204083,17.91632653061225,5.118367346938776
1976,2013-06-27,7.67142857142857,17.81836734693878,1.6489795918367343
1977,2013-06-28,8.655102040816326,18.030612244897963,3.25
1978,2013-06-29,8.26122448979592,17.265306122448976,6.149999999999999
1979,2013-06-30,7.589795918367349,17.93265306122449,5.897959183673469
1980,2013-07-01,8.32448979591837,18.106122448979594,3.2571428571428576
1981,2013-07-02,7.80408163265306,18.487755102040815,3.2285714285714278
1982,2013-07-03,6.895918367346936,17.814285714285717,3.1714285714285717
1983,2013-07-04,7.095918367346936,18.273469387755103,0.7306122448979593
1984,2013-07-05,7.844897959183672,16.732653061224493,3.4285714285714284
1985,2013-07-06,6.904081632653061,16.687755102040814,1.323404255319149
1986,2013-07-07,5.393877551020409,16.644897959183673,1.395744680851064
1987,2013-07-08,4.746938775510204,16.877551020408166,0.9591836734693877
1988,2013-07-09,5.057142857142857,15.681632653061229,1.1346938775510202
1989,2013-07-10,6.271428571428573,16.606122448979587,3.4250000000000003
1990,2013-07-11,6.185714285714286,17.512244897959178,0.33877551020408164
1991,2013-07-12,7.314285714285715,18.46938775510204,0.6127659574468086
1992,2013-07-13,7.993877551020409,18.05918367346939,2.608510638297872
1993,2013-07-14,9.789795918367346,18.353061224489796,3.851063829787233
1994,2013-07-15,11.042857142857143,18.45714285714286,4.770833333333334
1995,2013-07-16,10.572916666666666,18.87142857142857,2.8020408163265307
1996,2013-07-17,10.163265306122447,19.457142857142863,2.8204081632653066
1997,2013-07-18,9.871428571428572,19.728571428571428,1.8040816326530613
1998,2013-07-19,11.057142857142857,18.036734693877552,3.9625000000000004
1999,2013-07-20,8.29591836734694,15.497959183673462,5.25531914893617
2000,2013-07-21,5.542857142857144,14.685714285714283,3.533333333333333
2001,2013-07-22,5.377551020408164,15.65,1.9591836734693877
2002,2013-07-23,6.3666666666666645,16.57083333333333,0.9346938775510204
2003,2013-07-24,7.4729166666666655,16.60204081632653,2.1204081632653065
2004,2013-07-25,4.828571428571428,16.712244897959177,0.3673469387755102
2005,2013-07-26,6.366666666666666,17.916326530612253,1.666666666666667
2006,2013-07-27,6.26938775510204,17.944897959183674,1.665217391304348
2007,2013-07-28,8.238775510204082,18.832653061224484,0.8608695652173912
2008,2013-07-29,8.542857142857143,19.361224489795916,3.0163265306122446
2009,2013-07-30,8.375510204081632,18.481632653061226,1.534693877551021
2010,2013-07-31,7.795918367346937,17.773469387755103,2.49795918367347
2011,2013-08-01,6.6183673469387765,18.193749999999994,0.7795918367346939
2012,2013-08-02,7.093750000000001,18.206122448979592,0.69375
2013,2013-08-03,7.120408163265306,17.404081632653064,1.0608695652173914
2014,2013-08-04,7.428571428571429,18.059183673469395,2.612765957446808
2015,2013-08-05,8.004081632653062,18.908163265306126,2.1632653061224487
2016,2013-08-06,9.063265306122448,19.297959183673473,3.787755102040817
2017,2013-08-07,8.03673469387755,18.085714285714282,2.3541666666666665
2018,2013-08-08,7.465306122448981,16.683673469387752,7.908333333333332
2019,2013-08-09,6.887755102040819,17.795918367346943,3.3624999999999994
2020,2013-08-10,7.9653061224489825,20.36326530612245,2.1422222222222227
2021,2013-08-11,7.236734693877551,20.204081632653057,1.288888888888889
2022,2013-08-12,9.157142857142857,19.84897959183673,2.404081632653062
2023,2013-08-13,8.046938775510203,19.214285714285715,2.512244897959184
2024,2013-08-14,8.753061224489796,19.257142857142856,3.5530612244897957
2025,2013-08-15,7.422448979591836,18.287755102040816,1.8183673469387753
2026,2013-08-16,6.626530612244896,19.440816326530612,2.8333333333333335
2027,2013-08-17,9.026530612244898,18.81632653061225,3.551063829787234
2028,2013-08-18,8.50612244897959,19.644897959183677,2.025531914893617
2029,2013-08-19,7.910204081632655,17.75510204081633,2.138775510204082
2030,2013-08-20,5.532653061224491,16.163265306122447,1.1428571428571428
2031,2013-08-21,5.753061224489798,16.89375,1.1437499999999998
2032,2013-08-22,6.65918367346939,17.353061224489792,2.1125000000000003
2033,2013-08-23,8.648979591836735,18.324489795918367,2.126530612244898
2034,2013-08-24,8.554166666666669,19.99583333333334,0.6936170212765957
2035,2013-08-25,8.272916666666665,20.187499999999996,0.38510638297872335
2036,2013-08-26,8.708333333333334,20.22040816326531,2.4361702127659575
2037,2013-08-27,8.706249999999999,21.508163265306116,0.5583333333333332
2038,2013-08-28,8.987499999999999,22.204081632653065,2.125
2039,2013-08-29,10.197959183673467,21.848979591836734,0.5591836734693876
2040,2013-08-30,12.0265306122449,22.54285714285714,2.2163265306122453
2041,2013-08-31,10.83673469387755,23.328571428571433,1.4408163265306122
2042,2013-09-01,11.238775510204082,24.67755102040816,0.11250000000000003
2043,2013-09-02,10.906122448979591,24.44285714285715,0.4346938775510204
2044,2013-09-03,10.848979591836738,24.332653061224484,0.32083333333333325
2045,2013-09-04,11.36734693877551,23.8265306122449,1.7877551020408164
2046,2013-09-05,11.934693877551021,23.093877551020412,0.6408163265306124
2047,2013-09-06,10.973469387755102,21.710204081632654,0.5183673469387756
2048,2013-09-07,10.769387755102045,22.98775510204082,1.5021276595744684
2049,2013-09-08,10.177551020408163,21.67755102040817,1.5510638297872341
2050,2013-09-09,11.50612244897959,24.393877551020402,0.5510204081632653
2051,2013-09-10,12.616326530612243,22.691666666666666,0.7333333333333334
2052,2013-09-11,10.093749999999998,21.338775510204083,2.26734693877551
2053,2013-09-12,9.416326530612244,20.516326530612247,2.6244897959183673
2054,2013-09-13,8.477551020408162,19.410204081632656,1.5833333333333333
2055,2013-09-14,10.704081632653063,21.15510204081633,4.866666666666666
2056,2013-09-15,10.493877551020407,21.68571428571428,3.370212765957447
2057,2013-09-16,11.84285714285714,19.324489795918367,2.2291666666666665
2058,2013-09-17,12.03265306122449,20.640816326530615,18.34583333333333
2059,2013-09-18,11.887755102040819,21.214285714285715,2.83404255319149
2060,2013-09-19,10.628571428571428,21.061224489795922,3.0782608695652174
2061,2013-09-20,9.822448979591838,20.90816326530612,1.4723404255319152
2062,2013-09-21,8.04285714285714,22.267346938775518,0.85
2063,2013-09-22,10.018367346938774,22.63061224489795,1.5022222222222221
2064,2013-09-23,11.2734693877551,25.610204081632645,2.1437500000000003
2065,2013-09-24,13.593877551020404,25.848979591836738,0.54375
2066,2013-09-25,13.056249999999999,25.426530612244886,0.6212765957446807
2067,2013-09-26,11.842857142857147,22.863265306122447,3.5959183673469384
2068,2013-09-27,8.446938775510203,22.855102040816334,1.1387755102040815
2069,2013-09-28,9.814285714285713,22.797959183673466,0.9217391304347827
2070,2013-09-29,9.818367346938777,23.68333333333334,0.8395833333333332
2071,2013-09-30,11.987499999999999,25.444897959183663,1.7625
2072,2013-10-01,12.593877551020402,23.040816326530617,3.0124999999999997
2073,2013-10-02,9.867346938775507,22.475510204081637,1.4102040816326535
2074,2013-10-03,10.66122448979592,20.989795918367353,2.4571428571428573
2075,2013-10-04,8.306122448979593,22.08163265306122,0.8624999999999999
2076,2013-10-05,10.253061224489793,25.70408163265305,0.3869565217391303
2077,2013-10-06,10.906122448979591,25.0204081632653,0.33913043478260874
2078,2013-10-07,10.320408163265306,23.21224489795918,0.5265306122448979
2079,2013-10-08,10.885714285714286,23.94081632653061,0.20408163265306123
2080,2013-10-09,10.883673469387753,27.132653061224495,1.0897959183673471
2081,2013-10-10,13.606122448979592,26.361224489795916,0.6367346938775511
2082,2013-10-11,11.745833333333335,22.756249999999998,0.7791666666666668
2083,2013-10-12,10.53673469387755,25.575510204081635,0.4739130434782609
2084,2013-10-13,11.955102040816323,24.76122448979592,0.31063829787234043
2085,2013-10-14,9.669387755102042,20.424489795918365,1.6897959183673472
2086,2013-10-15,8.132653061224492,22.83061224489796,1.1387755102040817
2087,2013-10-16,11.10816326530612,26.49591836734694,0.5387755102040817
2088,2013-10-17,12.304081632653062,23.252083333333328,1.6244897959183675
2089,2013-10-18,9.368749999999999,23.281632653061227,0.7020408163265307
2090,2013-10-19,10.918367346938773,25.842857142857138,1.4
2091,2013-10-20,13.179591836734696,28.1469387755102,2.421276595744681
2092,2013-10-21,14.589795918367344,26.35306122448979,0.6979591836734693
2093,2013-10-22,15.185714285714283,23.777551020408165,1.8938775510204078
2094,2013-10-23,14.591836734693878,23.93469387755102,7.453061224489796
2095,2013-10-24,11.58775510204082,21.5,1.530612244897959
2096,2013-10-25,8.885714285714286,21.997959183673473,0.2571428571428571
2097,2013-10-26,10.248979591836735,22.870833333333334,0.5234042553191489
2098,2013-10-27,11.208333333333336,23.938775510204085,0.20833333333333334
2099,2013-10-28,13.285714285714286,24.599999999999994,1.0897959183673471
2100,2013-10-29,13.063265306122448,24.355102040816323,0.8
2101,2013-10-30,11.718750000000002,24.32244897959184,2.36734693877551
2102,2013-10-31,12.273469387755101,24.673469387755098,0.1510204081632653
2103,2013-11-01,12.395918367346939,25.914285714285718,0.3541666666666667
2104,2013-11-02,12.928571428571429,28.3265306122449,2.85
2105,2013-11-03,14.081632653061218,26.556249999999995,0.3958333333333333
2106,2013-11-04,11.374999999999998,23.50833333333333,0.41224489795918356
2107,2013-11-05,11.372340425531917,24.861224489795923,2.2489795918367346
2108,2013-11-06,11.826530612244898,27.853061224489803,0.9551020408163264
2109,2013-11-07,14.35714285714286,28.01428571428571,0.08979591836734695
2110,2013-11-08,14.82244897959184,26.030612244897963,1.7124999999999997
2111,2013-11-09,13.60204081632653,25.283673469387757,1.9957446808510635
2112,2013-11-10,12.106122448979592,22.695918367346938,0.8624999999999999
2113,2013-11-11,12.114285714285712,22.400000000000002,10.850000000000001
2114,2013-11-12,13.383673469387752,23.045833333333334,8.166666666666666
2115,2013-11-13,12.777551020408163,23.83061224489796,5.017021276595745
2116,2013-11-14,12.967346938775508,24.797959183673466,2.183333333333333
2117,2013-11-15,12.822448979591842,24.965306122448975,1.4541666666666666
2118,2013-11-16,14.025,24.643749999999997,5.369565217391304
2119,2013-11-17,12.99375,24.170833333333338,3.2478260869565205
2120,2013-11-18,12.962499999999999,25.656250000000004,11.277083333333332
2121,2013-11-19,13.654166666666669,27.475510204081626,4.516666666666667
2122,2013-11-20,14.157142857142853,25.167346938775516,2.3148936170212764
2123,2013-11-21,14.77142857142857,25.824489795918367,1.2979591836734694
2124,2013-11-22,15.285714285714283,24.769387755102045,2.9847826086956517
2125,2013-11-23,14.39583333333333,24.151020408163262,4.368181818181818
2126,2013-11-24,13.93061224489796,23.946938775510205,5.004347826086955
2127,2013-11-25,13.620408163265303,25.09591836734695,2.3142857142857145
2128,2013-11-26,13.010204081632656,27.24285714285715,1.6367346938775513
2129,2013-11-27,14.87142857142857,29.3530612244898,1.1428571428571428
2130,2013-11-28,16.420408163265307,27.633333333333326,0.8040816326530612
2131,2013-11-29,15.064583333333337,23.914285714285715,1.931914893617021
2132,2013-11-30,13.538775510204081,24.755102040816325,4.787755102040816
2133,2013-12-01,13.700000000000003,27.281632653061223,1.8
2134,2013-12-02,15.575510204081638,29.391836734693882,1.2816326530612248
2135,2013-12-03,15.23265306122449,29.193749999999998,0.24897959183673468
2136,2013-12-04,16.330612244897956,26.326530612244895,2.657142857142858
2137,2013-12-05,13.445833333333333,23.093877551020412,4.818367346938776
2138,2013-12-06,11.23877551020408,24.157142857142855,2.3617021276595747
2139,2013-12-07,12.334693877551022,26.71224489795918,0.20434782608695648
2140,2013-12-08,14.981632653061226,28.948979591836725,0.12978723404255318
2141,2013-12-09,16.83877551020408,27.179591836734698,0.5755102040816326
2142,2013-12-10,15.848979591836736,26.18775510204082,1.4291666666666665
2143,2013-12-11,14.536734693877552,25.695918367346934,0.5142857142857142
2144,2013-12-12,13.88571428571428,26.820408163265302,0.42040816326530617
2145,2013-12-13,15.020408163265309,28.510204081632647,0.12448979591836734
2146,2013-12-14,15.630612244897959,27.428571428571438,0.4612244897959184
2147,2013-12-15,15.412244897959182,28.416326530612242,1.0408163265306123
2148,2013-12-16,16.557142857142857,28.91836734693878,0.9836734693877551
2149,2013-12-17,16.095918367346936,29.646938775510197,1.489795918367347
2150,2013-12-18,17.502040816326527,30.802040816326524,0.061224489795918366
2151,2013-12-19,17.844897959183676,33.57142857142857,0.5625
2152,2013-12-20,18.624999999999996,32.04285714285715,1.5346938775510204
2153,2013-12-21,18.199999999999996,27.704081632653057,1.1395833333333334
2154,2013-12-22,17.78775510204082,29.553061224489788,0.8979591836734693
2155,2013-12-23,16.83673469387755,27.312244897959186,1.8448979591836736
2156,2013-12-24,14.689795918367357,25.981249999999992,1.2612244897959184
2157,2013-12-25,15.079166666666667,27.355102040816327,0.6979591836734693
2158,2013-12-26,16.183673469387756,28.606122448979598,5.530612244897959
2159,2013-12-27,15.277083333333332,28.506382978723398,1.4583333333333333
2160,2013-12-28,16.142553191489363,31.985416666666666,0.2340425531914893
2161,2013-12-29,15.602083333333328,27.924999999999997,1.0208333333333333
2162,2013-12-30,14.25531914893617,28.593750000000004,0.08333333333333333
2163,2013-12-31,14.695833333333335,30.051063829787232,0.09583333333333334
2164,2014-01-01,17.20212765957447,29.033333333333335,0.19130434782608696
2165,2014-01-02,17.583333333333336,29.227659574468092,1.5645833333333334
2166,2014-01-03,17.081250000000004,28.414583333333336,0.23750000000000002
2167,2014-01-04,15.689583333333331,26.71666666666668,0.6127659574468085
2168,2014-01-05,14.708333333333336,28.112500000000008,0.017391304347826087
2169,2014-01-06,15.058333333333332,27.648979591836735,1.2270833333333333
2170,2014-01-07,14.475510204081637,25.46122448979592,1.3583333333333334
2171,2014-01-08,14.477551020408162,26.983673469387753,1.093877551020408
2172,2014-01-09,15.414285714285716,28.763265306122438,0.45714285714285713
2173,2014-01-10,16.885714285714283,31.3530612244898,0.7714285714285714
2174,2014-01-11,17.824489795918367,31.906122448979595,0.6530612244897959
2175,2014-01-12,18.208163265306126,32.414583333333326,1.5142857142857142
2176,2014-01-13,18.245833333333334,31.89999999999999,1.4
2177,2014-01-14,18.158333333333328,34.74166666666667,1.2367346938775512
2178,2014-01-15,20.465957446808517,34.92083333333333,2.355102040816327
2179,2014-01-16,20.743750000000002,34.361224489795916,1.8875000000000002
2180,2014-01-17,20.155102040816324,34.512244897959185,1.1061224489795918
2181,2014-01-18,19.008333333333336,31.55416666666667,1.7854166666666667
2182,2014-01-19,17.760416666666668,29.34583333333333,2.2893617021276595
2183,2014-01-20,18.254166666666663,29.110204081632656,2.169387755102041
2184,2014-01-21,17.922448979591834,28.865306122448978,1.1102040816326528
2185,2014-01-22,18.057142857142857,28.424489795918372,1.8571428571428572
2186,2014-01-23,17.369387755102043,29.563265306122442,1.8333333333333333
2187,2014-01-24,19.144897959183673,27.473469387755102,4.93061224489796
2188,2014-01-25,16.79387755102041,26.802040816326528,4.2893617021276595
2189,2014-01-26,15.751020408163267,28.502040816326527,0.4458333333333333
2190,2014-01-27,15.94489795918367,31.442857142857154,1.446808510638298
2191,2014-01-28,18.216326530612246,33.52040816326531,0.8468085106382978
2192,2014-01-29,17.726530612244897,31.167346938775513,2.6666666666666665
2193,2014-01-30,17.924489795918372,32.63673469387755,1.0693877551020408
2194,2014-01-31,18.755102040816322,32.27755102040817,1.5673469387755103
2195,2014-02-01,18.734693877551017,33.21041666666667,2.824489795918367
2196,2014-02-02,19.712500000000002,34.44081632653061,2.342857142857143
2197,2014-02-03,20.14081632653061,31.55102040816327,2.424489795918367
2198,2014-02-04,17.278723404255317,28.12448979591837,3.461224489795919
2199,2014-02-05,16.17083333333333,28.467346938775506,4.42127659574468
2200,2014-02-06,16.883333333333336,30.08775510204082,2.0166666666666666
2201,2014-02-07,17.15510204081633,31.29387755102039,1.4041666666666668
2202,2014-02-08,17.600000000000005,33.78571428571429,1.0520833333333333
2203,2014-02-09,18.920408163265307,32.76122448979593,1.2166666666666666
2204,2014-02-10,16.787755102040816,30.022916666666664,1.1375
2205,2014-02-11,17.6125,31.164583333333336,0.6416666666666665
2206,2014-02-12,19.275510204081634,31.065306122448977,0.4382978723404255
2207,2014-02-13,20.075510204081635,30.136734693877557,1.5041666666666667
2208,2014-02-14,19.44897959183674,27.94489795918368,4.365957446808511
2209,2014-02-15,19.318367346938782,27.928571428571434,4.8936170212765955
2210,2014-02-16,18.62244897959184,27.044897959183675,5.923404255319149
2211,2014-02-17,15.614285714285712,27.471428571428564,6.25
2212,2014-02-18,16.300000000000004,28.499999999999996,6.4367346938775505
2213,2014-02-19,17.579591836734693,27.759183673469384,3.4020833333333336
2214,2014-02-20,15.755102040816329,26.057142857142864,9.70408163265306
2215,2014-02-21,15.077551020408158,26.016326530612243,0.5914893617021276
2216,2014-02-22,15.932653061224492,26.66122448979592,0.9702127659574469
2217,2014-02-23,15.748979591836736,28.1795918367347,0.7333333333333334
2218,2014-02-24,15.951020408163266,29.147916666666664,0.5755102040816327
2219,2014-02-25,16.591666666666665,29.214285714285708,0.36041666666666666
2220,2014-02-26,16.410204081632656,27.379591836734686,0.21020408163265308
2221,2014-02-27,15.385714285714288,26.20408163265306,1.9734693877551026
2222,2014-02-28,15.706122448979592,25.79387755102041,3.8755102040816323
2223,2014-03-01,16.740816326530613,26.920408163265307,3.8340425531914892
2224,2014-03-02,16.410204081632656,27.27551020408164,6.583333333333333
2225,2014-03-03,16.436734693877554,27.914285714285707,0.9306122448979592
2226,2014-03-04,16.942857142857143,29.6326530612245,1.0816326530612246
2227,2014-03-05,17.144897959183673,27.571428571428562,0.7693877551020408
2228,2014-03-06,15.522448979591838,27.152083333333334,1.3125
2229,2014-03-07,16.018749999999997,28.02127659574467,0.5
2230,2014-03-08,17.12608695652175,28.193749999999994,0.6499999999999999
2231,2014-03-09,16.40416666666667,29.635416666666668,0.9173913043478265
2232,2014-03-10,16.66666666666666,30.195833333333336,0.40434782608695646
2233,2014-03-11,17.79148936170213,29.676595744680846,0.4913043478260869
2234,2014-03-12,15.991666666666665,27.60816326530611,3.0630434782608695
2235,2014-03-13,15.60816326530612,26.46875000000001,3.4163265306122446
2236,2014-03-14,15.308333333333337,27.89791666666666,0.20425531914893616
2237,2014-03-15,15.616666666666669,27.532653061224487,0.7913043478260869
2238,2014-03-16,15.208333333333329,25.36666666666667,2.96
2239,2014-03-17,13.87916666666667,26.461224489795917,1.645833333333333
2240,2014-03-18,14.871428571428572,27.76122448979592,0.39387755102040817
2241,2014-03-19,14.795918367346934,27.595918367346943,0.030612244897959183
2242,2014-03-20,15.485714285714284,28.663265306122458,1.1583333333333332
